"id","foreign_key_id","source","qualification","eqf_level"
"8134","572983","jobfind","A.E. graduate","6"
"8135","572984","jobfind","Experience in the hospitality industry or property management is a plus","0"
"8136","572985","jobfind","Category C holder","3"
"8137","572985","jobfind","Category I holder","3"
"8138","572985","jobfind","I experience","0"
"8139","572986","jobfind","At least 1-2 years in storage responsibility","0"
"8140","572988","jobfind","Holder of diploma","4"
"8141","572989","jobfind","License to drive","2"
"8142","572990","jobfind","Minimum of 3 years of experience in accounting or senior bookkeeping roles","0"
"8143","572992","jobfind","Information Technology or Computer Science degree","6"
"8144","572992","jobfind","3 years of experience on software support","0"
"8145","572994","jobfind","Degree in Decoration (T/Desired not necessary)","6"
"8146","572994","jobfind","Fulfilled military obligations for male candidates","0"
"8147","572995","jobfind","Technical guidance qualifications in electronics, electricals engineering and biomedical technology","5"
"8148","572995","jobfind","License to drive a car","2"
"8149","572995","jobfind","Possibility of travelling outside Thessaloniki","0"
"8150","572996","jobfind","Driver's license holder (Category II)","2"
"8151","517292","skywalker","Previous experience in a similar role","0"
"8152","517293","skywalker","ERP certification","4"
"8153","517293","skywalker","A minimum of 1 year experience as an ERP consultant","0"
"8154","517293","skywalker","Bachelor's degree in Computer Science or Mathematics","6"
"8155","517294","skywalker","Certified lifeguard qualifications","2"
"8156","517295","skywalker","Education in Humanities, Social Sciences, or Education or Health Sciences","6"
"8157","517295","skywalker","Holder of a High School Diploma or equivalent degree","4"
"8158","517295","skywalker","Previous relevant experience in child protection area or employment with children and adolescents","0"
"8159","517296","skywalker","Minimum two years experience as therapist in a 5-star hotel / resort / spa","0"
"8160","517296","skywalker","Certification of beauty / massage / manicure","4"
"8161","517296","skywalker","Previous experience as therapist in a 5-star hotel / resort / spa","0"
"8162","517297","skywalker","Previous experience in hospitality industry","0"
"8163","517298","skywalker","Experience in a similar position in a 4 or 5 star hotel","0"
"8164","517299","skywalker","Pre-service experience 1-2 years in a corresponding position (optional)","0"
"8165","517300","skywalker","Previous experience as a concierge or similar role in a luxury hotel environment","0"
"8166","517302","skywalker","Pre-service similar degree in Tourism School","5"
"8167","517303","skywalker","Professional experience in a 4 or 5 star hotel","0"
"8168","517304","skywalker","Minimum 2 years experience in a similar position within the hospitality industry or in a high volume recycling environment","0"
"8169","517304","skywalker","Degree in Human Resources or Hospitality Management","6"
"8170","517305","skywalker","Middle-school graduate","2"
"8171","517305","skywalker","Desired experience in a food industry","0"
"8172","517306","skywalker","Previous experience in customer service or similar role in the hospitality industry","0"
"8173","517307","skywalker","Middle-school graduate","2"
"8174","517307","skywalker","Desired experience in a similar position in a food industry","0"
"8175","517307","skywalker","Driver's license","2"
"8176","517308","skywalker","TEI or Technical Faculty degree in a relevant field","6"
"8177","517308","skywalker","License to practice a profession","6"
"8178","517309","skywalker","Middle-school graduate","2"
"8179","517309","skywalker","Related experience will be assessed","0"
"8180","517310","skywalker","Degree in Mechanical or Electrological Engineering","7"
"8181","517310","skywalker","Experience in a corresponding position in industry maintenance department","0"
"8182","517311","skywalker","Studies: Make Up Artist or Aesthetics","4"
"8183","517311","skywalker","Similar experience in the work object","0"
"8184","517311","skywalker","Previous experience in promoting cosmetics for at least one year","0"
"8185","517312","skywalker","Previous experience in event organization","0"
"8186","517313","skywalker","At least 3 years of experience in a corresponding position","0"
"8187","517313","skywalker","Food hygiene and safety certificate","2"
"8188","517313","skywalker","Health certificate","0"
"8189","517314","skywalker","Drivers License of Category C with PEI","2"
"8190","517314","skywalker","Middle School Graduate","2"
"8191","517315","skywalker","5 years of experience in a corresponding position","0"
"8192","517315","skywalker","Graduate in cooking school","4"
"8193","517316","skywalker","Pre-service experience for at least 5 years in a corresponding position","0"
"8194","517316","skywalker","3 years of experience as a waiter","0"
"8195","517316","skywalker","Previous experience in the hospitality industry","0"
"8196","517316","skywalker","Pre-service experience for at least 5 years in a corresponding position","0"
"8197","517316","skywalker","3 years of experience as a waiter","0"
"8198","517317","skywalker","Pre-service experience in corresponding location in hotels","0"
"8199","517318","skywalker","6 years of experience in corresponding position","0"
"8200","517318","skywalker","Graduate of cooking school","4"
"8201","517319","skywalker","High school certificate","3"
"8202","517319","skywalker","Previous work experience in a corresponding position (considered an asset)","0"
"8203","517320","skywalker","Previous experience in customer-facing roles","0"
"8204","517321","skywalker","EU citizen or Schengen zone/EU passport holder or Greek residence period proving access to work or a corresponding certificate of electronic submission (formerly known as Blue Paper)","0"
"8205","517322","skywalker","High school certificate (Euphria)","4"
"8206","517323","skywalker","EU citizen or Schengen zone/EU passport holder","0"
"8207","517323","skywalker","Greek residence period proving access to work or a corresponding certificate of electronic submission (formerly known as Blue Paper)","0"
"8208","517324","skywalker","Degree in HEI/TEI (desired)","6"
"8209","517325","skywalker","Professional experience will be appreciated","0"
"8210","517326","skywalker","Professional experience in a similar position is appreciated","0"
"8211","517328","skywalker","Professional experience (appreciated)","0"
"8212","517328","skywalker","Required qualifications for the role","6"
"8213","517329","skywalker","Professional experience will be appreciated","0"
"8214","517331","skywalker","Proven experience in a corresponding position in a 5-star hotel unit","0"
"8215","517331","skywalker","Certified knowledge of HACCP","4"
"8216","517331","skywalker","Degree in Art Cooking School","5"
"8217","517332","skywalker","Previous experience in hospitality industry","0"
"8218","517333","skywalker","Degree in Accounting or Economic Orientation","6"
"8219","517333","skywalker","At least 5 years of experience in a corresponding position","0"
"8220","517334","skywalker","Proven experience as cook/cooker in restaurant or hotel","0"
"8221","517334","skywalker","Relative degree or diploma in cooking arts (appreciated)","5"
"8222","517335","skywalker","WSET Level 2 certification or respective degree","4"
"8223","517335","skywalker","Minimum 1 year experience as an Oenologist","0"
"8224","517335","skywalker","WSET Level 2 certification or respective degree","4"
"8225","517335","skywalker","Minimum 1 year experience as an Oenologist","0"
"8226","517336","skywalker","Gymnasium certificate or equivalent diploma","4"
"8227","517336","skywalker","Minimum experience: 1 year in the field of hospitality/focus ideal in a corresponding position","0"
"8228","517337","skywalker","Car license","2"
"8229","517338","skywalker","High school certificate or associated diploma","3"
"8230","517338","skywalker","At least 1 year relevant experience","0"
"8231","517339","skywalker","graduate/high school","4"
"8232","517340","skywalker","Degree in Chemical/Pharmaceutical/Food Technologists","6"
