"id","foreign_key_id","source","industry_category","class_id","industry_nace"
"5005","409759","kariera","Food Production Industry","10.89","Manufacture of other food products n.e.c."
"5006","409760","kariera","Food Service / Hospitality","56.11","Restaurant activities"
"5007","409761","kariera","Hotel Industry","55.1","Hotels and similar accommodation"
"5008","409762","kariera","Engineering Services","71.12","Engineering activities and related technical consultancy"
"5009","409763","kariera","Sales/Marketing","73.11","Activities of advertising agencies"
"5010","409764","kariera","Food Service/Retail","56.11","Restaurant activities"
"5011","409765","kariera","Civil Aviation, Defence and Security, Healthcare","52.23","Service activities incidental to air transportation"
"5012","409766","kariera","Hospitality, Tourism","79.9","Other reservation service and related activities"
"5013","409767","kariera","Hospitality/Hotel Industry","79.9","Other reservation service and related activities"
"5014","409768","kariera","Optical and Ophthalmological Services","26.7","Manufacture of optical instruments, magnetic and optical media and photographic equipment"
"5015","409769","kariera","Non-profit or Humanitarian Services","94.99","Activities of other membership organisations n.e.c."
"5016","409770","kariera","Security Services","80.09","Security activities n.e.c."
"5017","409771","kariera","Hospitality","55.1","Hotels and similar accommodation"
"5018","409772","kariera","Retail/Wholesale","46.46","Wholesale of pharmaceutical and medical goods"
"5019","409773","kariera","Food and Beverage","56.12","Mobile food service activities"
"5020","409774","kariera","Fashion Retail","46.42","Wholesale of clothing and footwear"
"5021","409775","kariera","Construction or Engineering (Not specified)","71.12","Engineering activities and related technical consultancy"
"5022","409776","kariera","Cosmetics/Beauty Industry","96.22","Beauty care and other beauty treatment activities"
"5023","409777","kariera","Hospitality","55.1","Hotels and similar accommodation"
"5024","409778","kariera","Retail","46.42","Wholesale of clothing and footwear"
"5025","409779","kariera","Security Solutions","80.09","Security activities n.e.c."
"5026","409780","kariera","Pharmaceuticals","21.2","Manufacture of pharmaceutical preparations"
"5027","409781","kariera","Pharmaceuticals","21.2","Manufacture of pharmaceutical preparations"
"5028","409782","kariera","Software and Technology","62.1","Computer programming activities"
"5029","409783","kariera","Food industry","10.89","Manufacture of other food products n.e.c."
"5030","409784","kariera","Retail Sports and Sportswear Retail","47.72","Retail sale of footwear and leather goods"
"5031","409785","kariera","Logistics Automation Sector","52.25","Logistics service activities"
"5032","409786","kariera","Fashion and Retail","46.45","Wholesale of perfume and cosmetics"
"5033","409787","kariera","Accounting and Finance","69.2","Accounting, bookkeeping and auditing activities; tax consultancy"
"5034","409788","kariera","Manufacturing/Industrial","28.99","Manufacture of other special-purpose machinery n.e.c."
"5035","409789","kariera","Pharmaceutical Manufacturing","21.2","Manufacture of pharmaceutical preparations"
"5036","409790","kariera","Food and Beverage","56.12","Mobile food service activities"
"5037","409791","kariera","Fashion/Retail","46.45","Wholesale of perfume and cosmetics"
"5038","409792","kariera","Facilities Management","81.1","Combined facilities support activities"
"5039","409793","kariera","Retail Sports and Sportswear","47.72","Retail sale of footwear and leather goods"
"5040","409794","kariera","Pharmaceuticals","21.2","Manufacture of pharmaceutical preparations"
"5041","409795","kariera","Fashion Retail","46.42","Wholesale of clothing and footwear"
"5042","409796","kariera","Food Industry","10.89","Manufacture of other food products n.e.c."
"5043","409797","kariera","Healthcare","86.1","Hospital activities"
"5044","409798","kariera","Electronics, Space Defense, Information Technology, Telecommunications, and Energy","26.3","Manufacture of communication equipment"
"5045","409799","kariera","Retail","46.42","Wholesale of clothing and footwear"
"5046","409800","kariera","Fashion and Retail","46.45","Wholesale of perfume and cosmetics"
"5047","409801","kariera","Retail/Wholesale","46.46","Wholesale of pharmaceutical and medical goods"
"5048","409802","kariera","Hospitality","55.1","Hotels and similar accommodation"
"5049","409803","kariera","Retail and Sports Industry","47.72","Retail sale of footwear and leather goods"
"5050","409804","kariera","Healthcare","86.1","Hospital activities"
"5051","409805","kariera","Sales and Marketing","82.4","Intermediation service activities for business support service activities n.e.c."
"5052","409806","kariera","Hospitality","55.1","Hotels and similar accommodation"
"5053","409807","kariera","Human Resources","78.2","Temporary employment agency activities and other human resource provisions"
"5054","409808","kariera",,,
"5055","409809","kariera","Fashion/Women's Clothing","14.22","Manufacture of underwear"
"5056","409810","kariera","Food and Beverage","56.12","Mobile food service activities"
"5057","409811","kariera","Art and Entertainment","90.12","Visual arts creation activities"
"5058","409812","kariera","Transportation and Logistics","52.25","Logistics service activities"
"5059","409813","kariera","Hospitality/Travel","79.9","Other reservation service and related activities"
"5060","409814","kariera","Healthcare","86.1","Hospital activities"
"5061","409815","kariera",,,
"5062","409816","kariera","Transportation (Ferry Lines)","50.3","Inland passenger water transport"
"5063","409817","kariera","Business Services","82.4","Intermediation service activities for business support service activities n.e.c."
"5064","409818","kariera","Electronics, Space Defense, Information Technology, Telecommunications, Energy","26.3","Manufacture of communication equipment"
"5065","409819","kariera","Pharmaceuticals","21.2","Manufacture of pharmaceutical preparations"
"5066","409820","kariera","Fashion and Retail","46.45","Wholesale of perfume and cosmetics"
"5067","409821","kariera","Logistics and Supply Chain Management","52.25","Logistics service activities"
"5068","409822","kariera","Hospitality or Tourism","79.9","Other reservation service and related activities"
"5069","409823","kariera","Retail/Fashion","46.45","Wholesale of perfume and cosmetics"
"5070","409824","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5071","409825","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5072","409826","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5073","409827","kariera","Hospitality/Culinary","56.11","Restaurant activities"
"5074","409828","kariera","Fashion/Womens Clothing","46.42","Wholesale of clothing and footwear"
"5075","409829","kariera","Fashion","14.21","Manufacture of outerwear"
"5076","409830","kariera","Hospitality","55.1","Hotels and similar accommodation"
"5077","409831","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5078","409832","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5079","409833","kariera","Beverage Industry","56.3","Beverage serving activities"
"5080","409834","kariera","Hospitality","55.1","Hotels and similar accommodation"
"5081","409835","kariera","Tourism","79.9","Other reservation service and related activities"
"5082","409836","kariera","Hospitality/Tourism","79.9","Other reservation service and related activities"
"5083","409837","kariera","Tourism","79.9","Other reservation service and related activities"
"5084","409838","kariera",,,
"5085","409839","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5086","409840","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5087","409841","kariera","Hospitality and Tourism","79.9","Other reservation service and related activities"
"5088","409842","kariera","Electrical or Construction industry","71.12","Engineering activities and related technical consultancy"
"5089","409843","kariera","Healthcare/Assistance Services","87.99","Other residential care activities n.e.c."
"5090","409844","kariera",,,
"5091","409845","kariera","Fashion Retail","46.42","Wholesale of clothing and footwear"
"5092","409846","kariera","Automotive","29.31","Manufacture of electrical and electronic equipment for motor vehicles"
